YML37|S0000472
Aoa471p|S0005492
YML38|S0001653
VAT2|S0000331
YML39|S0004468
VAT3|S0001563
VAT5|S0005859
KRS1|S0002444
Yap80p|S0003765
ABR1|S0001487
PDA1|S0000980
PDA2|S0005015
Spc1p|S0003770
SRB10|S0005963
SRB11|S0004970
NSP116|S0004650
USS1|S0000914
USS2|S0006434
VATC|S0001563
Maf1p|S0002412
YML40|S0006094
PSC1|S0004812
Rrr1p|S0000264
PSC2|S0006177
Spr3p|S0003291
KCR8|S0000601
SJL1|S0001264
SJL2|S0005050
SJL3|S0005635
Sfb2p|S0004994
YML49|S0003632
Pcm1p|S0000784
MLZ1|S0003177
PDB1|S0000425
Spc2p|S0004519
Spp91p|S0003739
Set1p|S0001161
HLJ1|S0004771
GOG5|S0003193
KCS1|S0002424
KCS2|S0002164
PSD1|S0005113
PSD2|S0003402
Sfb3p|S0001140
Cpt1p|S0005074
PDC1|S0004034
Spc3p|S0004056
PDC2|S0002488
PDC5|S0004124
Gta565p|S0003813
Nrk1p|S0001144
PDC6|S0003319
FRE1|S0004204
Set2p|S0003704
Spp92p|S0003306
FRE2|S0001703
FRE3|S0005908
FRE4|S0005343
POM23|S0003314
FRE5|S0005911
FRE6|S0003974
FRE7|S0005512
PSE1|S0004925
HEM12|S0002454
HEM13|S0002451
HEM14|S0000816
HEM15|S0005702
Tis11p|S0004126
Hmo1p|S0002581
Sof1p|S0003934
Rgt1p|S0001521
USV1|S0006151
Syg1p|S0001309
Cpe1p|S0005364
HRF316|S0005456
Spr6p|S0000917
RML2|S0000776
EFB1|S0000003
Yst1p|S0003446
Pbp1p|S0003410
Mrs11p|S0003530
KHS|S0007427
Hmo2p|S0002160
PDE1|S0003217
PDE2|S0005887
TRS120|S0002815
KIN82|S0000687
Dcg1p|S0001469
Rgt2p|S0002297
YHB1|S0003466
AX|S0002288
Fun50p|S0000057
YP1ALPHA|S0002239
Aoa476p|S0005485
Yst2p|S0004038
IXR1|S0001515
Pbp2p|S0000437
Mrs12p|S0000396
TRS130|S0004831
SYR1|S0004046
SYR2|S0002705
Gyp1p|S0005596
SYR4|S0002479
YHC1|S0004289
YHC3|S0003595
Xks1p|S0003426
ACN45|S0001387
AQY1|S0006396
YHC8|S0001020
AQY2|S0003975
Sen34p|S0000066
Plb1p|S0004610
Fun51p|S0000058
EFD1|S0005670
Sdh1p|S0001631
Odp1p|S0000238
Sni1p|S0006236
OGD1|S0001387
PETE11|S0004870
SYS1|S0003541
Ceg1p|S0003098
Snu65p|S0002643
SYS2|S0000542
SYS3|S0004300
ACN50|S0001568
ACN52|S0001387
MAK10|S0000779
MAK11|S0001504
Snx3p|S0005884
DIB1|S0006286
Plb2p|S0004608
MAK16|S0000023
Fun52p|S0000071
Sdh2p|S0003964
MAK18|S0001183
Odp2p|S0005015
Pas1p|S0001680
Cyi1p|S0000010
Tkl1p|S0006278
Sni2p|S0000202
PDH1|S0006206
ABY1|S0001855
Msn1p|S0005476
SYT1|S0006299
Snu66p|S0005835
EUG1|S0002926
Sec53p|S0001849
HRF352|S0005464
Ate1p|S0002985
MAK21|S0002467
Snx4p|S0003573
Plb3p|S0005371
DIC1|S0004340
Fun53p|S0000031
Sdh3p|S0001624
EFF2|S0004511
Pas2p|S0003365
Mrs15p|S0004479
Rpi1p|S0001381
Tkl2p|S0000321
ABZ1|S0005316
PDI1|S0000548
Msn2p|S0004640
Pad1p|S0002946
Urp1p|S0000395
MAK31|S0000614
Hat1p|S0005922
MAK32|S0000612
CLA1|S0002701
CLA2|S0001575
Sdh4p|S0002585
CLA4|S0005242
CLA6|S0002915
Pas3p|S0002737
Mrs16p|S0003410
PZF129|S0002422
Mak21p|S0002467
Sml1p|S0004523
OGG1|S0004525
Msn3p|S0005573
Swm1p|S0002668
Urp2p|S0001007
Hat2p|S0000782
PSL1|S0000810
CLB1|S0003340
CLB2|S0006323
PSL4|S0004571
Fun55p|S0000075
DIE1|S0002530
DIE2|S0003459
CLB3|S0002314
CLB4|S0004200
CLB5|S0006324
HCS26|S0005233
Mhp1p|S0003578
PSL7|S0001149
PSL8|S0004172
CLB6|S0003341
PSL9|S0003837
Pas4p|S0002673
Fpr1p|S0005079
Ura1p|S0001699
Qri1p|S0002261
Msn4p|S0001545
Dam1p|S0003345
Gyp6p|S0003580
FRM2|S0000589
Ttp1p|S0000219
Ash1p|S0001668
PSM1|S0003914
CLC1|S0003399
RMS1|S0002665
DIF1|S0003345
Fun56p|S0000076
Hug1p|S0007472
RMS6|S0005683
Pas5p|S0003746
Duo1p|S0003029
Ura2p|S0003666
Fpr2p|S0002927
Vps21p|S0005615
Gtc744p|S0003803
MMC1|S0003043
Qri2p|S0002263
HCD21|S0006223
Ade5,7p|S0003203
Not1p|S0000689
Msn5p|S0002743
HO|S0002386
Gyp7p|S0002393
HMLALPHA1|S0000571
HMLALPHA2|S0000572
YHI1|S0002283
HRF393|S0003760
HX|S0003616
SYL39|S0005215
RMT1|S0000238
DIG1|S0005970
RMT2|S0002873
Fun57p|S0000077
Ecm10p|S0000756
DIG2|S0002888
Err1p|S0005920
Pas6p|S0003309
Fpr3p|S0004539
Ura3p|S0000747
LPA1|S0005937
LPA2|S0005936
MMD1|S0001313
LPA3|S0005935
LPA4|S0005934
LPA5|S0005933
LPA6|S0005932
Not2p|S0002324
LPA7|S0005931
LPA8|S0005930
LPA9|S0005929
Cyp51p|S0001049
PSO1|S0006088
PSO2|S0004745
PSO4|S0003959
Fun58p|S0000078
Ecm11p|S0002854
Err2p|S0006202
Pas7p|S0002549
Fpr4p|S0004441
Ura4p|S0004412
PAX14|S0006222
Vps23p|S0000514
LPB1|S0005951
LPB2|S0005950
Tir1p|S0000813
LPB3|S0005949
SYYM|S0006018
LPB4|S0005948
LPB5|S0005947
LPB6|S0005946
MSS10|S0005476
Not3p|S0001300
LPB7|S0005945
MSS11|S0004774
LPB8|S0005944
LPB9|S0005943
Sec59p|S0004615
GOS1|S0001023
Tss1p|S0000330
MSS18|S0006338
Ark1p|S0004965
Fet2p|S0002487
PSP1|S0002913
PSP2|S0004479
CLF1|S0004107
Fun59p|S0000079
Ecm12p|S0003531
Pas8p|S0005273
Ura5p|S0004574
UREP1|S0003913
Vps24p|S0001524
Abp67p|S0002536
Tir2p|S0005536
Qri5p|S0004194
RPN10|S0001243
RPN11|S0001900
RPN12|S0001948
Not4p|S0000870
Bem1p|S0000404
FRQ1|S0002781
GOT1|S0004906
Spc24p|S0004723
ZEO1|S0005469
Fet3p|S0004662
Pik1p|S0005211
ARA1|S0000353
CLG1|S0003183
Lis1p|S0004467
Ecm13p|S0000139
FCP1|S0004890
HCS77|S0005534
Pas9p|S0005158
Ura6p|S0001507
Psl1p|S0000810
LPD1|S0001876
Vcx1p|S0002286
Lst1p|S0001140
Kre11p|S0003398
Not5p|S0006276
Cbp1p|S0003745
Bem2p|S0000957
Spc25p|S0000820
YHM1|S0002357
YHM2|S0004854
LAC1|S0001491
Egt2p|S0005271
Fet4p|S0004938
Grp78p|S0003571
Ecm14p|S0001174
TAP42|S0004630
Ura7p|S0000135
Vps26p|S0003589
LPE1|S0005990
LPE2|S0005989
Qri7p|S0002262
LPE3|S0005988
Spx18p|S0005148
LPE4|S0005987
LPE5|S0005986
Agm1p|S0000784
Bem3p|S0006036
LPE6|S0005985
Cbp2p|S0001030
LPE7|S0005984
LPE8|S0005983
Xrn1p|S0003141
LPE9|S0005982
FRS1|S0004050
FRS2|S0001872
Kar1p|S0005132
Skc1p|S0003302
Dit1p|S0002811
Fet5p|S0001853
ARC1|S0003073
PSS1|S0000828
DIL1|S0004893
Ecm15p|S0000097
Sud1p|S0003663
Ura8p|S0003864
Vps27p|S0005289
Clb1p|S0003340
LPF1|S0006006
Fdh1p|S0005915
LPF2|S0006005
Qri8p|S0004624
LPF3|S0006004
Spx19p|S0005146
LPF4|S0006003
Lst3p|S0003440
LPF5|S0006001
ACB1|S0003269
PDR1|S0002981
Cbp3p|S0006136
Bem4p|S0006082
LPF6|S0006000
Sab2p|S0005380
LPF7|S0005999
MSS51|S0004193
PDR3|S0000101
LPF8|S0005998
Xrn2p|S0005574
LPF9|S0005997
PDR5|S0005679
PDR6|S0002984
PDR7|S0000101
Kar2p|S0003571
Dit2p|S0002810
Fet6p|S0003292
Mph1p|S0001441
Cyp56p|S0002810
ARD1|S0001055
PST1|S0002462
Ipp1p|S0000215
DIM1|S0006187
Rad50p|S0005194
Ecm16p|S0004735
Trg1p|S0000548
Pro1p|S0002708
Clb2p|S0006323
Vps28p|S0005986
Psl4p|S0004571
Die1p|S0002530
LPG1|S0006029
LPG2|S0006028
GTA108|S0003795
SLT11|S0000269
LPG3|S0006027
GTA109|S0003809
LPG4|S0006026
LPG5|S0006025
ACC1|S0005299
PDS1|S0002520
LPG6|S0006024
PDS2|S0005733
Cbp4p|S0003406
SLT15|S0002772
ACC2|S0002300
LPG7|S0006022
SLT16|S0004137
LPG8|S0006021
SLT17|S0002495
LPG9|S0006020
Stv1p|S0004658
Kar3p|S0006345
TR-II|S0004033
PSU1|S0005062
ARE1|S0000644
ARE2|S0005302
Ipp2p|S0004880
CLK1|S0004238
Hsm3p|S0000476
DIN1|S0001328
Ecm17p|S0003898
Rad51p|S0000897
DIN3|S0002671
HRC1549|S0003758
DIN7|S0002671
Pro2p|S0005850
Vps29p|S0001054
Die2p|S0003459
Clb3p|S0002314
LPH1|S0006047
LPH2|S0006046
SLT21|S0001208
LPH3|S0006045
SLT22|S0000974
LPH4|S0006044
Lst5p|S0000649
LPH5|S0006043
RPS21A|S0001765
LPH6|S0006042
RPS21B|S0003672
LPH7|S0006041
LPH8|S0006040
LPH9|S0006039
Epi1p|S0003657
Hho1p|S0006048
Spc29p|S0006045
Kar4p|S0000560
ARP10|S0002513
LAG1|S0000995
LAG2|S0005385
Cad1p|S0002831
ARF1|S0002351
Hrp1p|S0005483
BOI1|S0000181
ARF2|S0002296
ARF3|S0005620
BOI2|S0000916
Rad52p|S0004494
Ecm18p|S0002532
Pro3p|S0000825
Clb4p|S0004200
LPI1|S0006068
LPI3|S0006066
LPI4|S0006064
Bcs1p|S0002783
LPI5|S0006062
RPS22A|S0003726
ACE1|S0003134
LPI6|S0006061
RPS22B|S0004359
ACE2|S0004121
Cbp6p|S0000324
LPI7|S0006060
Ynt1p|S0002802
LPI8|S0006059
LPI9|S0006058
CARGR1|S0002615
Kar5p|S0004669
YHR1|S0001153
Hre104p|S0003208
LAH1|S0002209
YHR5|S0001157
ARG1|S0005419
ARG2|S0003607
ARG3|S0003624
DIP1|S0001500
ARG4|S0001060
Rad53p|S0006074
Ecm19p|S0004382
DIP2|S0004119
ARG5|S0000871
ARG6|S0000871
ARG7|S0004666
DIP5|S0006186
ARG8|S0005500
ARG9|S0000735
Dhh1p|S0002319
Clb5p|S0006324
Psl7p|S0001149
MMM1|S0003929
CARGRI|S0002615
Lst7p|S0003289
ARGA|S0003607
RPS23A|S0003350
RPS23B|S0006336
ACF2|S0004134
ARGB|S0000871
Cbp7p|S0002605
ARGC|S0000871
ARGD|S0005500
ARGE|S0004666
ARGF|S0003624
Ssy1p|S0002567
ARGG|S0005419
ARGH|S0001060
Yea4p|S0000730
YHS4|S0002165
Gtp1p|S0004746
ARH1|S0002784
CLN1|S0004812
CLN2|S0006177
EFT1|S0005659
Gtf654p|S0003806
Rad54p|S0003131
CLN3|S0000038
EFT2|S0002793
CLN4|S0002285
Psl8p|S0004172
Clb6p|S0003341
Lst8p|S0004951
RPS24A|S0000876
Xpt1p|S0003894
RPS24B|S0001331
UTH1|S0001750
UTH2|S0002635
UTH4|S0003146
Kar7p|S0000375
Rlf2p|S0006222
THD1|S0006012
Rad55p|S0002483
Und407p|S0005531
HRA342|S0005467
Osr1p|S0003664
Erc47p|S0002915
Psl9p|S0003837
Lst9p|S0003900
PDX1|S0003425
RPS25A|S0003259
ACH1|S0000111
RPS25B|S0004325
Mdm1p|S0004572
PDX3|S0000239
TWF1|S0003312
Ssy3p|S0001925
Flo1p|S0000084
PZA109|S0002417
Kar8p|S0003609
Tfl1p|S0005048
Mnn1p|S0000803
CLP1|S0005776
DIS1|S0005717
THE1|S0005653
Tpm1p|S0005023
DIS2|S0000935
FCY1|S0006266
DIS3|S0005381
FCY2|S0000858
Fcy21p|S0000862
MMP1|S0003984
RPS26A|S0003157
RPS26B|S0000933
Nap1p|S0001756
Mdm2p|S0003023
Flo2p|S0000084
Ycg1p|S0002733
Kar9p|S0006190
Rki1p|S0005621
XKS1|S0003426
Rlf4p|S0001119
Hsp78p|S0002666
Mnn2p|S0000219
Gss1p|S0005583
ARK1|S0004965
SKC1|S0003302
DIT1|S0002811
Tpm2p|S0001400
DIT2|S0002810
Ump1p|S0000377
Rad57p|S0002411
Fcy22p|S0002958
Blh1p|S0005183
DHLP1|S0001876
Nup133p|S0001790
Rsf11p|S0005574
PHD10|S0000911
RPS27A|S0001639
CBF3A|S0003372
CBF3B|S0004778
RPS27B|S0001063
CBF3C|S0004700
CBF3D|S0002736
Eno1p|S0003486
Ssy5p|S0003692
Ppf1p|S0003944
PRE10|S0005889
Lys10p|S0001356
Nut21p|S0000019
LAM1|S0001709
NYV1|S0004083
Sbe22p|S0001145
Ypt10p|S0000468
ARL1|S0000368
ARL2|S0005620
ARL3|S0005972
RNA1|S0004848
RNA2|S0005294
Srm1p|S0003065
Rad58p|S0004837
Gic1p|S0001103
Ssu81p|S0000920
RNA3|S0002881
RNA4|S0006382
VBM1|S0004364
RNA5|S0000441
RNA6|S0000259
VBM2|S0000630
Cik1p|S0004811
RNA8|S0001208
KSL2|S0000787
Gsd1p|S0002426
RPS28A|S0005693
RPS28B|S0004254
Csl1p|S0004778
Eno2p|S0001217
NRB369|S0003217
Flo4p|S0000084
Nuc1p|S0003744
Ppf2p|S0000951
Lys11p|S0001356
Rlf6p|S0000517
Mnn4p|S0001684
Ypt11p|S0005248
Fus1p|S0000532
BOP1|S0006142
BOP2|S0004257
CLS1|S0000510
Top1p|S0005366
BOP3|S0004987
CLS2|S0000240
Gic2p|S0002717
ARM5|S0000534
Rad59p|S0002217
CLS4|S0000039
YEF3A|S0004239
Pox1p|S0003173
YEF3B|S0004959
APG10|S0003965
CLS7|S0000753
CLS8|S0002344
CLS9|S0006155
APG12|S0000421
APG13|S0006389
LPP1|S0002911
APG14|S0000332
APG16|S0004769
MMS2|S0003055
Exa1p|S0000963
Gsd2p|S0004801
RPS29A|S0004380
MMS5|S0000944
RPS29B|S0002219
Csl2p|S0001532
MMS8|S0002323
Flo5p|S0001254
Nuc2p|S0001764
Orf1p|S0007282
Ppf3p|S0005215
Ubr1p|S0003416
Fab1p|S0001915
Lys12p|S0001356
Mnn5p|S0003722
Nrb175p|S0003231
Fus2p|S0004845
ARN1|S0001032
RNC1|S0001764
Top2p|S0005032
THI2|S0000444
THI3|S0002238
Pox2p|S0001717
THI4|S0003376
THI5|S0001836
THI6|S0006135
THI7|S0004227
MMT1|S0004789
MMT2|S0006145
Lep1p|S0002566
Bul1p|S0004888
Toa1p|S0005720
Yol01p|S0005442
Csl3p|S0003213
Hex1p|S0003222
PZA156|S0002432
GPA1|S0001047
GPA2|S0000822
HMD2|S0005738
Lys13p|S0005333
Vab31p|S0000731
LAP1|S0001640
Mnn6p|S0005974
LAP3|S0005183
LAP4|S0001586
Fus3p|S0000112
ARO1|S0002534
ARO2|S0003116
BOR1|S0000854
CLU1|S0004614
BOR2|S0002981
ARO3|S0002442
Top3p|S0004224
ARO4|S0000453
ARO7|S0006264
Pox3p|S0001422
ARO8|S0003170
ARO9|S0001179
Ubc1p|S0002584
SCP160|S0003616
LPR1|S0001956
Exa3p|S0003041
Bul2p|S0004579
Cro1p|S0002937
Csl4p|S0005176
Toa2p|S0001541
Xdj1p|S0004080
Hex2p|S0002435
Hrd238p|S0003599
Lys14p|S0002441
AROM|S0002534
Lea1p|S0006134
ARP1|S0001171
BOS1|S0004068
ARP2|S0002187
ARP3|S0003826
ARP4|S0003617
Srm5p|S0000364
ARP5|S0005004
ARP6|S0004075
ARP7|S0006238
GAA1|S0004078
ARP8|S0005667
ARP9|S0004636
Ubc2p|S0003026
Rpl10p|S0004065
KSP1|S0001124
ACO1|S0004295
L_X216I|S0004456
Hex3p|S0002171
Flo8p|S0000911
Ntf2p|S0000811
Rio1p|S0005645
Dys1p|S0001110
Mnn8p|S0000762
Fus5p|S0006326
BOT2|S0006038
BOT3|S0003703
SKI1|S0003141
SKI2|S0004390
SKI3|S0006393
SKI5|S0006393
SKI6|S0003427
Ubc3p|S0002461
SKI7|S0005602
SKI8|S0003181
Ilm1p|S0003879
ACP1|S0001675
ACP2|S0005095
HSC82|S0004798
Flo9p|S0000059
Hrd167p|S0003601
Orf5p|S0007269
GPD1|S0002180
GPD2|S0005420
HMG1|S0004540
HMG2|S0004442
LAS1|S0001771
Mnn9p|S0005971
LAS2|S0005675
LAS3|S0003631
ARR1|S0006403
PTA1|S0000041
ARR2|S0006404
Doc1p|S0003209
Sps1p|S0002931
ARR3|S0006405
GAC1|S0005704
Ubc4p|S0000286
Rsa1p|S0006114
UTR1|S0003810
UTR2|S0000766
Orf6p|S0007257
UTR3|S0003811
Sps18p|S0005148
HMGS|S0004595
UTR4|S0000764
UTR5|S0000761
Abm1p|S0003869
LAT1|S0005015
Sps2p|S0002930
RNH1|S0004847
Sfc1p|S0003856
CLY5|S0000201
CLY7|S0000201
Ubc5p|S0002466
KSS1|S0003272
Hnm1p|S0003045
PEA1|S0003944
ACR2|S0006404
PEA2|S0000951
ACR3|S0006405
Vig4p|S0003193
Arg10p|S0005419
Orf7p|S0007258
HMI1|S0005455
Sps19p|S0005146
Zrc1p|S0004856
Vab36p|S0001238
Mag1p|S0000944
Fus8p|S0002248
Rrs1p|S0005820
ART1|S0000913
PTC1|S0002164
PTC2|S0000891
PTC3|S0000152
PTC4|S0000329
PTC5|S0005616
THO1|S0000865
THO2|S0005083
Ubc6p|S0000902
PEB1|S0002549
ACS1|S0000050
ACS2|S0004143
Arg11p|S0005656
Gta574p|S0003814
Rhr2p|S0001315
Orf8p|S0007259
Pwp1p|S0004186
Sov1p|S0004670
Sps4p|S0005840
Rsp5p|S0000927
SKM1|S0005473
Cft1p|S0002709
Ubc7p|S0004624
Gpm1p|S0001635
Rrd1p|S0001415
Bsr2p|S0003434
ACT1|S0001855
ACT2|S0002187
Xbp1p|S0001363
Stp22p|S0000514
ACT4|S0003826
ACT5|S0001171
Snu71p|S0003245
GPH1|S0006364
Orf9p|S0007276
Aap1p|S0001089
Pwp2p|S0000653
ARV1|S0004232
PTE1|S0003780
Eki1p|S0002554
SKN1|S0003375
Cft2p|S0004105
Sef1p|S0000162
Ubc8p|S0000738
SKN7|S0001249
Gpm2p|S0002179
Aur1p|S0001487
Rrd2p|S0006073
Bsr3p|S0006066
GPI1|S0003448
GPI2|S0005997
GPI3|S0006096
YIA1|S0001263
YIA2|S0001264
YIA3|S0001265
GPI7|S0003598
YIA4|S0001266
YIA5|S0001267
GPI8|S0002739
Cpf1p|S0003821
Rpa34p|S0003684
Fhl1p|S0006308
PTF1|S0003778
SKO1|S0005111
THR1|S0001067
THR2|S0002565
THR3|S0000854
THR4|S0000649
Ubc9p|S0002222
THR6|S0003900
Aaa1p|S0002198
Gpm3p|S0005417
Stp24p|S0003801
Mtl1p|S0003255
TWT1|S0001251
TWT2|S0003909
YIB1|S0001440
YIB2|S0001441
YIB3|S0001442
YIB4|S0001443
YIB5|S0001444
YIB6|S0001445
YIB7|S0001446
YIB8|S0001447
YIB9|S0001448
SKP1|S0002736
THS1|S0001340
SPX18|S0005148
SPX19|S0005146
Frm2p|S0000589
Cox1p|S0007260
RSF11|S0005574
Vig9p|S0002213
Sec61p|S0004370
Ysf1p|S0004106
Nbp35p|S0003059
Brf1p|S0003478
PTH1|S0005632
Plc1p|S0006189
EGD1|S0005958
Sdi1p|S0005364
EGD2|S0001236
Cox2p|S0007281
Rfx1p|S0004166
Sec62p|S0006015
HMO1|S0002581
HMO2|S0002160
Aro80p|S0002829
MAL11|S0003521
MAL12|S0003524
MAL13|S0003520
Nip80p|S0006095
Plc2p|S0004528
Tal1p|S0004346
FDH1|S0005915
Pat1p|S0000673
Cox3p|S0007283
Mso1p|S0005332
Pza520p|S0002416
Sec63p|S0005780
Isw1p|S0000449
GPM1|S0001635
GPM2|S0002179
GPM3|S0005417
GTE530|S0003810
Atf1p|S0005904
Hra400p|S0003212
RNP1|S0003969
SKS1|S0005947
Fun63p|S0000095
Sdi3p|S0005180
GAL1|S0000224
GAL2|S0004071
Pat2p|S0006068
NHP10|S0002160
GAL3|S0002416
GAL4|S0006169
GAL5|S0004711
Gns1p|S0000630
GAL6|S0005183
GAL7|S0000222
Cox4p|S0003155
Npr1p|S0005127
Isw2p|S0005831
YIF1|S0005207
Lam1p|S0001709
Atf2p|S0003409
MAL31|S0000502
MAL32|S0000503
PTK1|S0001681
MAL33|S0000501
Snt309p|S0006305
PTK2|S0003820
RNQ1|S0000533
Scl1p|S0002979
GAM1|S0005816
GAM2|S0005364
Oct1p|S0001617
SKT5|S0000157
GAM3|S0005937
Esp1p|S0003330
Mak31p|S0000614
Smm1p|S0005298
Npr2p|S0000788
Cdk1p|S0000364
Sec65p|S0004573
Gnd1p|S0001226
Unf378p|S0005534
Pph21p|S0002292
MAL3R|S0000501
MAL3S|S0000503
PTL1|S0005780
MAL3T|S0000502
Sop10p|S0004417
RNR1|S0000872
RNR2|S0003563
RNR3|S0001328
RNR4|S0003412
GAN1|S0006175
Fps1p|S0003966
Esp2p|S0002590
Vps30p|S0006041
Mak32p|S0000612
Haf1p|S0005816
Cox6p|S0001093
IRS2SDI2|S0005274
Dan1p|S0003911
Sec66p|S0000375
GPP1|S0001315
HMS1|S0005558
GPP2|S0000864
Esa1p|S0005770
HMS2|S0003908
Gnd2p|S0003488
Pph22p|S0002347
PTM1|S0001522
Rvs272p|S0002557
PZF240|S0002435
Net1p|S0003612
LON|S0000118
Rom1p|S0003302
Cox7p|S0004869
PEL1|S0000510
Sec67p|S0004283
HMT1|S0000238
Nyv1p|S0004083
Bpl1p|S0002300
RNT1|S0004852
CMD1|S0000313
Ecm20p|S0003427
HRD1054|S0003760
GAP1|S0001747
Ers1p|S0000671
Vps32p|S0004015
Slp1p|S0004388
Rom2p|S0004363
AOE129|S0005494
Cox8p|S0004387
Haf3p|S0002885
Lpf10p|S0005996
PEM1|S0003389
PEM2|S0003834
Htz1p|S0005372
GPR1|S0002193
Jem1p|S0003609
Cyp61p|S0004617
Ecm21p|S0000197
Mgt1p|S0002359
Cwp1p|S0001579
Vps33p|S0004388
ZUO1|S0003517
MNE1|S0005877
Haf4p|S0000493
Cox9p|S0002225
Lpf11p|S0005995
BAA1|S0001251
DBP10|S0002189
FSP2|S0003757
Tst1p|S0004526
Erd1p|S0002822
NHP6A|S0006256
NHP6B|S0002157
Arl1p|S0000368
Sla1p|S0000103
NGD29|S0003006
PTP1|S0002389
PTP2|S0005734
PTP3|S0000877
SKY1|S0004829
Ecm22p|S0004218
GAR1|S0001131
Cwp2p|S0001956
Gly1p|S0000772
Vps34p|S0004230
Rnp1p|S0003969
Lpf12p|S0005993
Mge1p|S0005758
Spc34p|S0001745
Erd2p|S0000136
Arl2p|S0005620
Sla2p|S0005187
Tid1p|S0000277
Oli2p|S0007268
Sar1p|S0006139
Ecm23p|S0005942
FDP1|S0000330
GAS1|S0004924
Byp1p|S0000330
GAS2|S0004335
GAS3|S0004828
GAS4|S0005492
GAS5|S0005390
Psm1p|S0003914
Vps35p|S0003690
Sks1p|S0005947
RPO21|S0002299
Lpf13p|S0005992
PEP1|S0000113
PEP3|S0004138
RPO26|S0006391
PEP4|S0006075
PEP5|S0004844
Ndh1p|S0004753
PEP6|S0002903
PEP7|S0002731
PEP8|S0003589
Sut1p|S0003130
YIM1|S0004760
YIM2|S0004759
Arl3p|S0005972
LBC1|S0004912
Rna1p|S0004848
Ufg1p|S0005187
Tid2p|S0004117
PTR1|S0003416
PEPC|S0001805
PTR2|S0001801
PTR3|S0001925
I-SCEIII|S0007263
GAT1|S0001873
GAT2|S0004744
GAT3|S0004003
NRB76|S0003229
GAT4|S0001452
Vps36p|S0004409
RPO31|S0005642
ADA1|S0006175
Lpf14p|S0005991
Sac1p|S0001695
ADA2|S0002856
ADA3|S0002583
ADA4|S0003484
ADA5|S0005508
Ndh2p|S0002243
Him1p|S0004676
Mom72p|S0005065
GTD892|S0003797
Rna2p|S0005294
RP10A|S0004433
Tid3p|S0001406
RP10B|S0004528
ASC1|S0004722
Oli4p|S0007268
PTS1|S0000137
RNY1|S0006044
Hsn1p|S0001169
PZE570|S0002433
Ecm25p|S0003737
Clc1p|S0003399
Rms1p|S0002665
Rom7p|S0006082
RPO41|S0001858
Sac2p|S0002892
Yor1p|S0003513
DYN1|S0001762
DYN2|S0002832
Bnr1p|S0001421
Rna3p|S0002881
Tid4p|S0005717
Pho1p|S0007268
ASD1|S0002635
EGP1|S0001676
FDS1|S0003703
Mcm10p|S0001412
Vps38p|S0004352
Dif1p|S0003345
Gal1p|S0000224
ADC1|S0005446
RPS30A|S0004278
Cat1p|S0002885
RPS30B|S0005708
BAF1|S0001595
Sac3p|S0002566
PES4|S0001919
GPX1|S0001509
GPX2|S0000448
Gtd120p|S0003799
GPX3|S0001476
YIP1|S0003404
VRG4|S0003193
YIP2|S0006232
Rna4p|S0006382
Hsp82p|S0006161
YIP3|S0004989
VRG7|S0004583
Mpi2p|S0003679
Pho2p|S0002264
ASE1|S0005584
BPH1|S0000628
CMK1|S0001910
CMK2|S0005376
CMK3|S0004238
Ecm27p|S0003867
HRA400|S0003212
Prp2p|S0005294
Vps39p|S0002235
Gal2p|S0004071
RPS31A|S0003259
RPS31B|S0004325
BAG7|S0005660
PET8|S0004948
PET9|S0000126
Pra1p|S0006075
Hsp83p|S0006161
Vbm1p|S0004364
Rna5p|S0000441
Mpi3p|S0005300
Pho3p|S0000296
ASF1|S0003651
ASF2|S0002356
Sth1p|S0001388
UFD1|S0003280
UFD2|S0002349
UFD3|S0001696
UFD4|S0001493
UFD5|S0002178
Prp3p|S0002881
LY1|S0001473
LY2|S0000319
Gal3p|S0002416
LY3|S0002642
LY4|S0002642
LY5|S0003122
Cat3p|S0003083
ADE1|S0000070
ADE2|S0005654
LY7|S0004641
ADE3|S0003436
Mek1p|S0005878
LY9|S0005333
ADE4|S0004915
SBE22|S0001145
YPT10|S0000468
YPT11|S0005248
ADE6|S0003293
ADE8|S0002816
ADE9|S0005710
Yeb3p|S0000739
Hrd312p|S0005461
Rna6p|S0000259
Vbm2p|S0000630
Mol1p|S0003376
Pho4p|S0001930
DJP1|S0001443
Ecm29p|S0001022
UFE1|S0005601
ASG7|S0003706
Apc1p|S0005116
Prp4p|S0006382
Gal4p|S0006169
Cat4p|S0003003
Hrb1p|S0004949
NRC145|S0003214
Sac6p|S0002536
Nbn1p|S0001132
Rlg1p|S0003623
SCB68|S0003016
Mms19p|S0001390
Pho5p|S0000297
ASH1|S0001668
EGT2|S0005271
Apc2p|S0004117
Prp5p|S0000441
Rms6p|S0005683
Gal5p|S0004711
MNN1|S0000803
MNN2|S0000219
Cat5p|S0005651
MNN4|S0001684
MNN5|S0003722
Sac7p|S0002797
MNN6|S0005974
DYS1|S0001110
YPT31|S0000833
MNN8|S0000762
MNN9|S0005971
YPT32|S0003178
Vap1p|S0000273
Rna8p|S0001208
Kti2p|S0000227
Hra196p|S0003754
Rax1p|S0005827
Pho6p|S0000444
Wsc1p|S0005534
BPL1|S0002300
SLA1|S0000103
SLA2|S0005187
Ssk1p|S0003996
TID1|S0000277
UFG1|S0005187
TID2|S0004117
TID3|S0001406
TID4|S0005717
Oss1p|S0004886
